,placeID,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,y0,y1
569,244,-72,-72,-50,-50,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-68,-57,-100,-100,-45,-45,-66,-67,-100,-100,-100,-100,-80,-100,-100,-100,-100,-73,-75,-76,-76,-100,-100,-83,-100,-100,-100,-86,-82,-81,-100,-80,-82,-76,-100,-72,-72,-71,-70,-69,-72,-54,-55,-54,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-73,-100,-100,-100,-100,-100,-57,-57,-65,-61,-100,-100,-100,-69,-58,-100,-100,-84,-86,-72,-73,-100,-100,-100,-100,-100,-48,-46,-100,-100,36.0,26.4
570,245,-64,-64,-47,-48,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-100,-54,-42,-60,-60,-100,-100,-100,-74,-73,-77,-76,-74,-74,-72,-72,-73,-72,-72,-69,-69,-75,-72,-70,-71,-66,-74,-66,-77,-76,-75,-71,-71,-75,-79,-80,-74,-70,-73,-73,-74,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-81,-100,-100,-100,-100,-70,-70,-74,-73,-100,-100,-100,-64,-51,-100,-100,-76,-75,-77,-72,-100,-100,-100,-100,-100,-55,-54,-100,-100,35.4,27.0
571,246,-67,-67,-45,-45,-100,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-63,-57,-100,-100,-42,-42,-58,-64,-100,-100,-100,-100,-82,-100,-100,-100,-100,-74,-74,-73,-72,-100,-76,-83,-76,-100,-100,-86,-100,-77,-100,-75,-100,-78,-77,-74,-72,-71,-72,-69,-72,-58,-58,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-76,-100,-100,-100,-100,-100,-60,-57,-65,-64,-100,-100,-100,-69,-52,-100,-100,-84,-86,-76,-73,-100,-100,-100,-100,-100,-48,-51,-100,-100,36.0,27.0
572,247,-68,-66,-46,-46,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-64,-65,-100,-100,-41,-38,-59,-54,-100,-100,-100,-74,-73,-77,-76,-77,-75,-71,-71,-70,-70,-72,-69,-69,-75,-72,-70,-71,-66,-74,-74,-77,-76,-75,-75,-71,-75,-75,-79,-100,-70,-74,-75,-75,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-81,-100,-100,-100,-100,-73,-70,-74,-75,-100,-100,-100,-62,-58,-100,-100,-82,-80,-71,-70,-100,-100,-100,-100,-100,-56,-55,-100,-100,35.4,27.6
573,248,-67,-67,-47,-47,-100,-100,-73,-70,-100,-100,-100,-100,-100,-100,-100,-100,-63,-57,-100,-100,-38,-38,-58,-64,-100,-100,-100,-71,-82,-71,-74,-100,-100,-76,-76,-75,-76,-100,-76,-76,-76,-100,-100,-100,-100,-77,-100,-75,-100,-78,-77,-72,-76,-70,-72,-69,-72,-58,-58,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-82,-100,-100,-100,-100,-58,-57,-67,-61,-100,-100,-100,-74,-59,-100,-100,-84,-86,-77,-77,-100,-100,-100,-100,-100,-53,-53,-100,-100,36.0,27.6
574,249,-69,-68,-44,-45,-100,-100,-67,-65,-100,-100,-100,-100,-100,-100,-100,-100,-59,-62,-100,-100,-43,-42,-62,-61,-100,-100,-100,-74,-73,-77,-76,-77,-75,-65,-66,-66,-66,-100,-100,-100,-75,-100,-100,-100,-66,-100,-74,-77,-76,-75,-75,-71,-74,-75,-79,-100,-70,-73,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-83,-100,-100,-100,-100,-74,-65,-68,-78,-100,-100,-100,-62,-58,-100,-100,-78,-77,-67,-67,-100,-100,-100,-100,-100,-60,-59,-100,-100,31.799999999999997,28.2
575,250,-76,-77,-52,-40,-92,-90,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-40,-39,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-84,-100,-100,-85,-100,-100,-100,-85,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-100,-100,-66,-71,-72,-100,-100,-84,-86,-66,-65,-100,-100,-100,-100,-100,-70,-71,-100,-100,32.4,28.2
576,251,-76,-77,-40,-40,-92,-90,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-100,-100,-44,-38,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-85,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-62,-71,-76,-100,-100,-85,-83,-67,-71,-100,-100,-100,-100,-100,-70,-74,-100,-100,33.0,28.2
577,252,-100,-85,-44,-44,-90,-90,-66,-70,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-44,-42,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-85,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-87,-89,-100,-100,-60,-71,-72,-100,-100,-85,-81,-72,-73,-100,-100,-100,-100,-100,-73,-73,-100,-100,33.6,28.2
578,253,-100,-100,-35,-35,-90,-90,-66,-69,-100,-100,-100,-100,-100,-100,-100,-100,-69,-69,-100,-100,-45,-41,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-86,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-68,-75,-70,-100,-100,-81,-81,-71,-76,-100,-100,-100,-100,-100,-69,-67,-100,-100,34.199999999999996,28.2
579,254,-100,-100,-41,-41,-90,-90,-66,-71,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-41,-41,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-89,-100,-100,-100,-79,-80,-100,-100,-63,-74,-65,-100,-100,-81,-81,-71,-76,-100,-100,-100,-100,-100,-66,-66,-100,-100,35.4,28.2
580,255,-68,-67,-37,-36,-100,-100,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-62,-57,-100,-100,-38,-38,-64,-64,-100,-100,-100,-71,-100,-71,-74,-100,-100,-74,-74,-74,-73,-73,-76,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-68,-68,-70,-68,-69,-70,-60,-60,-60,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-82,-100,-100,-100,-100,-61,-59,-64,-63,-100,-100,-100,-74,-63,-100,-100,-84,-84,-72,-70,-100,-100,-100,-100,-100,-53,-50,-100,-100,36.0,28.2
581,256,-68,-68,-42,-42,-100,-100,-70,-70,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-100,-100,-39,-39,-58,-64,-100,-100,-100,-70,-70,-77,-76,-72,-75,-62,-62,-62,-62,-100,-100,-100,-75,-100,-100,-100,-66,-100,-74,-77,-76,-75,-75,-100,-74,-75,-79,-100,-80,-73,-73,-76,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-83,-100,-100,-100,-100,-71,-72,-70,-67,-100,-100,-100,-62,-56,-100,-100,-77,-77,-70,-72,-100,-100,-100,-100,-100,-61,-60,-100,-100,30.6,28.8
582,257,-79,-79,-45,-45,-100,-100,-70,-72,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-49,-48,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-85,-85,-86,-100,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-91,-100,-100,-100,-91,-100,-100,-100,-71,-87,-75,-100,-100,-84,-100,-73,-68,-100,-100,-100,-100,-100,-78,-78,-100,-100,31.2,28.8
583,258,-79,-79,-40,-40,-100,-100,-71,-81,-100,-100,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-55,-48,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-85,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-65,-87,-73,-100,-100,-84,-81,-73,-76,-100,-100,-100,-100,-100,-74,-74,-100,-100,31.799999999999997,28.8
584,259,-76,-77,-39,-36,-92,-90,-74,-71,-100,-100,-100,-100,-100,-100,-100,-100,-64,-64,-100,-100,-46,-39,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-84,-100,-100,-85,-100,-78,-100,-100,-100,-82,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-83,-86,-100,-100,-63,-71,-64,-100,-100,-84,-83,-67,-66,-100,-100,-100,-100,-100,-73,-72,-100,-100,32.4,28.8
585,260,-76,-77,-41,-40,-92,-90,-74,-71,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-40,-39,-75,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-100,-100,-89,-85,-100,-86,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-85,-79,-82,-100,-100,-65,-75,-63,-100,-100,-83,-83,-69,-69,-100,-100,-100,-100,-100,-68,-69,-100,-100,33.0,28.8
586,261,-77,-77,-39,-39,-100,-100,-74,-71,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-43,-38,-72,-72,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-84,-100,-100,-89,-85,-83,-86,-100,-100,-88,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-79,-82,-100,-100,-71,-71,-72,-100,-100,-82,-83,-69,-76,-100,-100,-100,-100,-100,-68,-70,-100,-100,33.6,28.8
587,262,-77,-77,-39,-39,-100,-100,-66,-71,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-46,-39,-73,-72,-100,-100,-100,-89,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-84,-100,-100,-89,-100,-83,-86,-100,-100,-88,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-76,-81,-100,-100,-67,-76,-62,-100,-100,-84,-83,-75,-76,-100,-100,-100,-100,-100,-65,-64,-100,-100,34.199999999999996,28.8
588,263,-100,-100,-33,-33,-88,-90,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-100,-100,-31,-37,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-86,-88,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-89,-100,-100,-100,-84,-84,-100,-100,-57,-73,-65,-100,-100,-82,-84,-67,-68,-100,-100,-100,-100,-100,-68,-68,-100,-100,34.8,28.8
589,264,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,35.4,28.8
590,265,-62,-63,-38,-38,-100,-100,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-59,-59,-100,-100,-30,-30,-66,-66,-100,-100,-100,-71,-75,-71,-74,-73,-100,-72,-71,-73,-73,-73,-76,-76,-76,-100,-100,-100,-100,-100,-75,-100,-100,-81,-77,-75,-72,-72,-100,-75,-76,-64,-64,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-82,-100,-100,-100,-100,-68,-67,-63,-63,-100,-100,-100,-74,-59,-100,-100,-84,-84,-72,-70,-100,-100,-100,-100,-100,-53,-52,-100,-100,36.0,28.8
591,266,-68,-69,-47,-47,-100,-100,-67,-67,-100,-100,-100,-100,-100,-100,-100,-100,-57,-57,-100,-100,-36,-36,-66,-68,-100,-100,-100,-71,-75,-74,-100,-73,-75,-60,-60,-58,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-81,-75,-75,-79,-75,-79,-75,-76,-73,-73,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-83,-100,-100,-100,-100,-72,-72,-70,-77,-100,-100,-100,-66,-56,-100,-100,-77,-76,-74,-74,-100,-100,-100,-100,-100,-61,-62,-100,-100,30.6,29.4
592,267,-100,-100,-39,-40,-100,-100,-71,-72,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-100,-100,-47,-43,-87,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-86,-89,-100,-100,-92,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-88,-100,-100,-100,-91,-100,-100,-100,-61,-87,-79,-100,-100,-82,-82,-69,-62,-100,-100,-100,-100,-100,-79,-76,-100,-100,31.2,29.4
593,268,-79,-79,-43,-43,-91,-100,-71,-73,-100,-100,-100,-100,-100,-100,-100,-100,-68,-73,-100,-100,-46,-52,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-85,-85,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-62,-87,-69,-100,-100,-84,-81,-69,-72,-100,-100,-100,-100,-100,-74,-74,-100,-100,31.799999999999997,29.4
594,269,-72,-72,-38,-38,-89,-90,-66,-70,-100,-100,-100,-100,-100,-100,-100,-100,-66,-65,-100,-100,-48,-45,-73,-73,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-88,-100,-82,-82,-84,-86,-100,-100,-64,-75,-72,-100,-100,-79,-79,-70,-65,-100,-100,-100,-91,-100,-73,-74,-100,-100,32.4,29.4
595,270,-72,-72,-38,-38,-89,-90,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-100,-100,-40,-46,-71,-74,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-87,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-82,-82,-82,-88,-100,-100,-59,-71,-68,-100,-100,-84,-84,-66,-62,-100,-100,-100,-91,-100,-68,-70,-100,-100,33.0,29.4
596,271,-72,-72,-34,-34,-89,-90,-68,-69,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-100,-100,-37,-41,-77,-77,-100,-100,-100,-89,-100,-100,-100,-100,-89,-100,-100,-100,-100,-87,-100,-100,-100,-100,-89,-100,-83,-100,-100,-100,-88,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-82,-82,-82,-81,-100,-100,-57,-71,-64,-100,-100,-84,-82,-63,-62,-100,-100,-100,-91,-100,-70,-67,-100,-100,33.6,29.4
597,272,-77,-77,-30,-30,-89,-90,-70,-69,-100,-100,-100,-100,-100,-100,-100,-100,-54,-54,-100,-100,-44,-34,-78,-78,-100,-100,-100,-89,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-83,-86,-100,-100,-88,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-82,-82,-80,-81,-100,-100,-71,-76,-60,-100,-100,-80,-78,-67,-64,-100,-100,-100,-91,-100,-68,-69,-100,-100,34.199999999999996,29.4
598,273,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,35.4,29.4
599,274,-54,-62,-35,-36,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-58,-58,-100,-100,-33,-33,-62,-59,-100,-100,-100,-71,-75,-71,-74,-73,-100,-76,-75,-73,-74,-73,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-81,-100,-75,-73,-100,-100,-75,-76,-73,-73,-73,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-100,-100,-100,-100,-74,-67,-66,-63,-100,-100,-100,-59,-59,-100,-100,-78,-79,-68,-70,-100,-100,-100,-100,-100,-57,-54,-100,-100,36.0,29.4
600,275,-62,-62,-40,-40,-100,-100,-64,-64,-100,-100,-100,-100,-100,-100,-100,-100,-59,-60,-100,-100,-35,-35,-62,-59,-100,-100,-100,-71,-75,-75,-79,-73,-100,-60,-61,-61,-61,-73,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-81,-100,-75,-73,-100,-100,-75,-76,-76,-74,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-73,-75,-74,-72,-100,-100,-100,-59,-55,-100,-100,-70,-70,-63,-67,-100,-100,-100,-100,-100,-61,-58,-100,-100,30.0,30.0
601,276,-85,-88,-50,-50,-88,-88,-86,-88,-100,-100,-100,-100,-100,-100,-100,-100,-77,-81,-100,-100,-50,-55,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-90,-100,-86,-100,-100,-83,-80,-100,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-91,-100,-100,-65,-83,-81,-100,-100,-84,-85,-79,-76,-100,-100,-88,-87,-100,-79,-77,-100,-100,30.6,30.0
602,277,-85,-88,-42,-42,-88,-88,-86,-78,-100,-100,-100,-100,-100,-100,-100,-100,-77,-81,-100,-100,-48,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-86,-100,-100,-83,-80,-100,-90,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-100,-100,-100,-100,-88,-87,-100,-100,-100,-91,-100,-100,-66,-83,-73,-100,-100,-84,-84,-79,-76,-100,-100,-88,-87,-100,-76,-76,-100,-100,31.2,30.0
